"gene","gene_name","zscore","effect_size","pvalue","var_g","pred_perf_r2","pred_perf_pval","pred_perf_qval","n_snps_used","n_snps_in_cov","n_snps_in_model","fdr"
"ENSG00000135437.9","RDH5",-0.190706056564828,-0.00207661903546218,0.848755893329615,0.0163891368667239,0.145101711574687,1.97107220440971e-07,NA,8,8,8,0.95819538255631
"ENSG00000249931.4","GOLGA8K",0.190688018239206,0.00617630256939345,0.848770026501678,0.00518305437793616,0.0683268216842613,0.000821583156038532,NA,3,3,3,0.95819538255631
"ENSG00000143878.9","RHOB",0.190546366348801,0.00611451864106438,0.848881013577594,0.0202676450947323,0.0708763591456167,0.000563907409393417,NA,101,101,101,0.95819538255631
"ENSG00000163291.14","PAQR3",0.190308240539014,0.00127834392239535,0.849067596639612,0.0203144768749549,0.326401701239501,2.7266509483722e-16,NA,21,22,22,0.95819538255631
"ENSG00000131845.14","ZNF304",0.19005416109705,0.00266747488372555,0.849266689466342,0.0468253049956368,0.281340184868979,4.77190834793389e-14,NA,34,34,34,0.95819538255631
"ENSG00000187905.10","LRRC74B",0.1895835455783,0.00182798760825229,0.849635482090602,0.0270107650567106,0.268900748666558,6.67508624987267e-13,NA,8,8,8,0.95819538255631
"ENSG00000121289.17","CEP89",-0.189530686922023,-0.00289968230206291,0.849676906246461,0.0133987850634459,0.040014571087255,0.0100275987797726,NA,45,45,45,0.95819538255631
"ENSG00000130584.10","ZBTB46",-0.189129240400837,-0.00632115409638753,0.84999152451256,0.00706270064939944,0.0760898228705708,0.000236870782769386,NA,6,6,6,0.95819538255631
"ENSG00000166987.14","MBD6",-0.188999405380691,-0.00717438278309538,0.850093282829126,0.00319759910268497,0.0367768025389693,0.0134312079596358,NA,24,24,24,0.95819538255631
"ENSG00000197054.11","ZNF763",0.188662634659204,0.0053980106832785,0.850357238826562,0.0104126717642943,0.0639470202985481,0.00115869473523932,NA,18,18,18,0.95819538255631
"ENSG00000100077.14","GRK3",-0.188353455792911,-0.00511699957377965,0.850599583495989,0.00717091987146648,0.0264097917687536,0.039399465113997,NA,35,35,35,0.95819538255631
"ENSG00000237491.8","RP11-206L10.9",-0.188035848762898,-0.0741106707555301,0.850848549135661,0.000238331361386399,0.313101259700524,3.49707406189046e-15,NA,4,7,7,0.95819538255631
"ENSG00000172766.18","NAA16",-0.188016727755502,-0.00104674422646219,0.850863538176136,0.023625332227231,0.0230981166363732,0.0467437194427089,NA,99,99,99,0.95819538255631
"ENSG00000255974.7","CYP2A6",-0.187878001087415,-2.35177234361323e-05,0.850972288225213,0.0409744530471526,0.0559505263137107,0.00213495622170728,NA,42,43,43,0.95819538255631
"ENSG00000075420.12","FNDC3B",0.187847178645279,0.00347242158011668,0.850996450814418,0.00304475582238039,0.0896012178017891,6.47561499455489e-05,NA,11,11,11,0.95819538255631
"ENSG00000229921.6","KIF25-AS1",-0.187843982752261,-0.00440586419333217,0.850998956173875,0.0173899455339981,0.20259982750576,1.23750775230447e-09,NA,15,32,32,0.95819538255631
"ENSG00000157823.16","AP3S2",0.187597434710195,0.00396020286026503,0.851192237346939,0.0256859104271978,0.212308608631005,2.3145773911838e-10,NA,25,26,26,0.95819538255631
"ENSG00000164929.16","BAALC",0.187596663684689,0.00263324100947727,0.851192841805898,0.00726329248521548,0.193064607037802,3.11664633637695e-09,NA,17,17,17,0.95819538255631
"ENSG00000078699.21","CBFA2T2",-0.187585653700358,-0.00422832641235807,0.851201473285626,0.00586460550461907,0.103990779621348,3.02238505121502e-05,NA,23,23,23,0.95819538255631
"ENSG00000197217.12","ENTPD4",0.187499182457419,0.007799905139827,0.851269264626756,0.00596740347562602,0.0551754974231732,0.00195049883113695,NA,26,27,27,0.95819538255631
"ENSG00000107614.21","TRDMT1",0.187335072769528,0.00409768417413782,0.851397925633305,0.0123541983280916,0.0818391230546451,0.000161796144712349,NA,37,37,37,0.95819538255631
"ENSG00000213171.2","LINGO4",-0.18730180764617,-0.00750736643389918,0.851424005771861,0.0100779448573341,0.0786349243936838,0.000333375549069826,NA,9,9,9,0.95819538255631
"ENSG00000250060.1","RP11-332J15.2",0.186997838595429,0.00126530446558616,0.851662327606108,0.0667439567687593,0.283555505088801,2.28677398337771e-14,NA,21,21,21,0.95819538255631
"ENSG00000124570.17","SERPINB6",0.186846808590863,0.0150504899211763,0.851780745186174,0.000309757940351787,0.0334736659978103,0.0206751737520124,NA,5,5,5,0.95819538255631
"ENSG00000118197.13","DDX59",0.186803665891332,0.00408922282518041,0.851814572549056,0.0199032520852409,0.2227388416314,1.29686865032881e-10,NA,13,14,14,0.95819538255631
"ENSG00000159596.6","TMEM69",0.185755022613332,0.00294470887647735,0.852636877322983,0.0141590477772467,0.130491585620666,1.95506653272227e-06,NA,78,78,78,0.958666536503347
"ENSG00000184465.15","WDR27",-0.185536199601858,-0.00430800167842841,0.852808489944319,0.00733405592718392,0.0730235055781718,0.000398972633241635,NA,26,26,26,0.958666536503347
"ENSG00000125630.15","POLR1B",-0.185534566610575,-0.00117687350186554,0.852809770648969,0.105296779103967,0.374270351875368,1.54011725336376e-20,NA,10,10,10,0.958666536503347
"ENSG00000186184.16","POLR1D",-0.185168459576711,-0.00582079009883557,0.853096906882136,0.00356185613000144,0.0444092315236093,0.0066566030103218,NA,16,16,16,0.958740641072408
"ENSG00000179409.10","GEMIN4",-0.184960576591517,-0.00178330574557314,0.853259957315143,0.0419774922710419,0.0627996140218641,0.000866057740836476,NA,45,45,45,0.958740641072408
"ENSG00000083544.13","TDRD3",-0.184154688211765,-0.00421926913989448,0.853892105039329,0.0114705534426351,0.0628918416394459,0.00118251225422316,NA,42,42,42,0.959005752358982
"ENSG00000144134.18","RABL2A",-0.184126154442371,-0.00747251837868533,0.853914488964541,0.0059537382661115,0.118365099363394,3.18499996123416e-06,NA,17,17,17,0.959005752358982
"ENSG00000164039.14","BDH2",-0.183924789152695,-0.00408551708436524,0.854072457611887,0.0127959690923011,0.189699080464477,3.98991666663995e-09,NA,37,37,37,0.959005752358982
"ENSG00000130770.17","ATPIF1",-0.183641216064825,-0.0098118516910404,0.854294927207553,0.00357115251355325,0.138216925449266,7.69113153305121e-07,NA,23,23,23,0.959039749553586
"ENSG00000137857.17","DUOX1",0.18257605212393,-0.000327796580334642,0.855130676114255,0.0301602220157408,0.0572750383667433,0.00193196549658145,NA,57,58,58,0.959762049889818
"ENSG00000107651.12","SEC23IP",0.182221450715578,0.00767097805896977,0.855408939572189,0.0067680932367834,0.0634035808835782,0.00128462468811252,NA,23,23,23,0.959858468285411
"ENSG00000016402.13","IL20RA",0.181756890695635,0.00592026631674972,0.855773517154091,0.0121615773421518,0.178567053149075,1.14416510291349e-08,NA,7,7,7,0.959884067878292
"ENSG00000095261.13","PSMD5",0.181437840750765,0.00254479143583409,0.856023919122226,0.0609960752633379,0.0991357316355324,4.60518645538401e-05,NA,95,95,95,0.959884067878292
"ENSG00000197497.10","ZNF665",0.181007996862111,0.00721886863173252,0.856361299111549,0.00453712994803181,0.0594827890032143,0.00183672144982954,NA,5,5,5,0.959884067878292
"ENSG00000156427.7","FGF18",0.180927557471268,0.00224631496003569,0.85642443806898,0.0178851793156501,0.0371858575774964,0.0151476907606012,NA,10,10,10,0.959884067878292
"ENSG00000155393.12","HEATR3",0.180811632087503,0.00229382669411663,0.856515432515954,0.0868412284534165,0.440029452414213,3.21184796471446e-23,NA,28,28,28,0.959884067878292
"ENSG00000006607.13","FARP2",-0.180721830460422,-0.00301257841029752,0.856585922697802,0.0108766509186786,0.102065831972292,2.83240970299927e-05,NA,29,29,29,0.959884067878292
"ENSG00000004700.15","RECQL",-0.17982133174787,-0.00602384347009152,0.857292836280962,0.00504373731878108,0.0501884492956541,0.00442435477228921,NA,10,10,10,0.960414002842274
"ENSG00000234928.1","LINC01659",-0.179481259244463,-0.00323521621319749,0.85755983134965,0.0235656189538597,0.113083379155433,3.88101853484802e-06,NA,13,13,13,0.960414002842274
"ENSG00000279968.1","GVQW2",0.179383951563255,0.00152193173899164,0.857636231796628,0.0161752055187623,0.0480883877638413,0.00484870948419579,NA,13,13,13,0.960414002842274
"ENSG00000169918.9","OTUD7A",-0.179076397768732,0.000126289630854066,0.857877714277931,0.0508807819674201,0.152018846528363,2.82249730014628e-07,NA,110,117,117,0.960468879122027
"ENSG00000198821.10","CD247",0.178269079573854,0.00596037123546358,0.858511660755971,0.00542010118465005,0.0470223176987106,0.00515826017170491,NA,8,8,8,0.960893104161543
"ENSG00000089220.4","PEBP1",0.178103423063004,0.00337911494388414,0.858641753798862,0.011194528125582,0.20719779913389,7.86563992949156e-10,NA,33,33,33,0.960893104161543
"ENSG00000108784.9","NAGLU",0.176974356640391,0.00921781361019914,0.859528532059248,0.00472718963325537,0.0512915774155627,0.00306611561494724,NA,20,20,20,0.961669815016961
"ENSG00000230658.1","KLHL7-AS1",0.175817512051452,0.00044503272848746,0.860437311319094,0.285331581104572,0.508951026844832,4.47047181862636e-29,NA,63,63,63,0.962336125344185
"ENSG00000161921.14","CXCL16",0.175725274858519,0.0034922051063319,0.860509777812776,0.00228320714947694,0.0850128247909545,0.000144523414151902,NA,5,5,5,0.962336125344185
"ENSG00000100288.19","CHKB",-0.174116350645735,-0.000391995618086516,0.861774023515965,0.0305827545297912,0.242217743347127,6.11010873586041e-12,NA,12,12,12,0.963534030325939
"ENSG00000170502.12","NUDT9",-0.173266381869905,-0.0115304154260084,0.862442047373182,0.00174632675651531,0.0802238077480234,0.000256880936620689,NA,6,6,6,0.963754222642782
"ENSG00000174473.15","GALNTL6",-0.172971133401404,-0.0104528139724799,0.86267411779308,0.00319916955129861,0.0601017369377219,0.0016393718891607,NA,30,30,30,0.963754222642782
"ENSG00000221955.10","SLC12A8",-0.172941071734677,-0.00203230118570546,0.862697747449948,0.0190363555708942,0.202382821174197,9.50345614074168e-10,NA,64,64,64,0.963754222642782
"ENSG00000160226.15","C21orf2",0.172882853629796,0.0100751742281757,0.862743509528118,0.00147136519478532,0.0309645379268127,0.0271615521077675,NA,19,19,19,0.963754222642782
"ENSG00000103154.9","NECAB2",0.17227074722239,0.00390524906994592,0.863224680853203,0.00776195017152373,0.0309861605262012,0.0226207386027488,NA,73,73,73,0.964050178822183
"ENSG00000143194.12","MAEL",0.172054300896212,0.000985747866323798,0.863394839510288,0.0310629605098743,0.192583361598342,3.19886302709624e-09,NA,15,15,15,0.964050178822183
"ENSG00000145826.8","LECT2",-0.171640813495038,-0.00287926336202579,0.86371991905139,0.012967140230262,0.0363285178965732,0.0157242043858461,NA,6,6,6,0.964197404041708
"ENSG00000068097.14","HEATR6",-0.17080908109848,-0.000688350640446171,0.864373888331745,0.0336926068947635,0.195647647620555,1.29077398124048e-09,NA,7,8,8,0.964245366471381
"ENSG00000115598.9","IL1RL2",-0.170647813554155,-0.00230105183106404,0.864500699522936,0.0181528889401411,0.0966942561139759,5.05403785611397e-05,NA,17,17,17,0.964245366471381
"ENSG00000205309.13","NT5M",0.170397434110148,0.00875409330512684,0.864697589918346,0.00280180046606954,0.0261001356276049,0.0392505582407257,NA,13,13,13,0.964245366471381
"ENSG00000259869.1","AL022344.7",0.170175461198778,0.00618417221442624,0.864872149349233,0.0132158011617023,0.0465188357659787,0.0055807339388531,NA,23,24,24,0.964245366471381
"ENSG00000129451.11","KLK10",-0.170165607981251,-0.0017736390296452,0.864879898069449,0.0299640519265455,0.088958912956301,6.43939228062472e-05,NA,15,15,15,0.964245366471381
"ENSG00000079337.15","RAPGEF3",-0.170023215765186,-0.00225873190385747,0.864991878925333,0.0117304333808758,0.187272584017943,6.0416460783859e-09,NA,38,39,39,0.964245366471381
"ENSG00000163141.18","BNIPL",-0.169865985177768,-0.00931077582836233,0.86511553220288,0.0203928125518393,0.0566499013873164,0.00209528809230695,NA,19,19,19,0.964245366471381
"ENSG00000139190.16","VAMP1",-0.168362455895527,-0.00251295102362097,0.866298142303468,0.0188917521503134,0.229366171265614,7.23728248943357e-11,NA,25,25,25,0.964931655108307
"ENSG00000172954.13","LCLAT1",0.168006111646581,0.00239212100329313,0.866578471025159,0.0157455083984946,0.11459031349881,2.26475492932169e-06,NA,22,22,22,0.964931655108307
"ENSG00000086619.13","ERO1B",-0.167809753991803,-0.000994008211855644,0.866732948744487,0.0462209253194766,0.221697396767714,4.43013966127795e-11,NA,25,25,25,0.964931655108307
"ENSG00000164347.17","GFM2",-0.167672044380785,-0.00580297459724342,0.866841290143363,0.00211349297030166,0.0532348018830832,0.00306384550242965,NA,13,13,13,0.964931655108307
"ENSG00000053501.12","USE1",0.166755334161044,0.00510714570481146,0.867562564666183,0.0015278189217929,0.0757125311844775,0.000406440520125591,NA,3,3,3,0.964931655108307
"ENSG00000196932.11","TMEM26",0.166488466186229,0.00231058879705431,0.867772559152643,0.0534539309570844,0.134891035415327,3.90742202896643e-07,NA,25,25,25,0.964931655108307
"ENSG00000108590.10","MED31",-0.166171829251291,-0.00216307138807421,0.868021728203728,0.0205163684787777,0.209355906027106,6.34093762911257e-10,NA,24,25,25,0.964931655108307
"ENSG00000164825.3","DEFB1",0.166103838961952,0.000860846662454834,0.868075233072152,0.137964120347211,0.0478512702810287,0.00515186407809756,NA,76,78,78,0.964931655108307
"ENSG00000149488.12","TMC2",0.166025660317619,0.0016859708642893,0.868136756399936,0.0451924884112097,0.0973523080318324,2.65877576318728e-05,NA,49,49,49,0.964931655108307
"ENSG00000115468.11","EFHD1",-0.16602498477181,-0.0101847261567875,0.868137288029753,0.00251831021826083,0.0484406599405112,0.00519138094556794,NA,13,13,13,0.964931655108307
"ENSG00000186230.6","ZNF749",0.166022802888115,0.000782089789966657,0.868139005092739,0.23715123823867,0.621078913493334,9.89528116124855e-41,NA,8,8,8,0.964931655108307
"ENSG00000273424.1","CTA-223H9.9",0.16598869328101,0.00358448132213375,0.868165848191834,0.00455545823010883,0.0626813685204899,0.00124337506203283,NA,5,5,5,0.964931655108307
"ENSG00000185803.8","SLC52A2",0.165887967903614,0.0031990748758591,0.8682451165203,0.00690037026846761,0.0598352340736501,0.00154559976170983,NA,17,17,17,0.964931655108307
"ENSG00000119718.10","EIF2B2",-0.164865406638947,-0.00125049104442721,0.86904992125572,0.0125771793659239,0.175696456510984,2.34952565882672e-08,NA,22,24,24,0.965425770590406
"ENSG00000162779.21","AXDND1",-0.164831428987942,-0.00111565341776825,0.86907666562968,0.0101075666637853,0.0395639699286366,0.0120788273252158,NA,15,15,15,0.965425770590406
"ENSG00000117226.11","GBP3",-0.164211487189535,-0.00123610339461153,0.869564658393149,0.176350235859695,0.58837667271455,8.34147971409348e-37,NA,21,21,21,0.965487837277215
"ENSG00000182087.12","TMEM259",0.164170230156439,0.000575216826887049,0.86959713600305,0.0389406254307265,0.220647022287758,4.89937105854071e-11,NA,56,56,56,0.965487837277215
"ENSG00000120693.13","SMAD9",-0.164023058358945,-0.000490125110622848,0.869712991695607,0.069030683230569,0.109659202669132,1.68891715918337e-05,NA,70,70,70,0.965487837277215
"ENSG00000267855.5","NDUFA7",-0.163037818978882,-0.00275955671987202,0.870488657794688,0.0168236680093018,0.0686969088579007,0.000743979930169727,NA,80,80,80,0.96598807420479
"ENSG00000137203.10","TFAP2A",0.162923718932367,0.0016778058672883,0.870578495336287,0.0573617750144796,0.115526628135178,9.1331418046659e-06,NA,49,50,50,0.96598807420479
"ENSG00000172123.12","SLFN12",-0.162713064273497,-0.00425294239462197,0.870744360275179,0.00686040286052096,0.0402992237849391,0.01051718458629,NA,14,14,14,0.96598807420479
"ENSG00000126266.3","FFAR1",-0.161471504467119,-0.00320719565115599,0.871722052974175,0.026264056861148,0.150645733177346,1.41630144346433e-07,NA,18,18,18,0.966781029764602
"ENSG00000196312.12","MFSD14C",0.16131333622852,0.0028936979780406,0.871846620028198,0.0114209606797188,0.169945786864751,4.68681788133576e-09,NA,54,56,56,0.966781029764602
"ENSG00000077463.14","SIRT6",-0.160175438887848,-0.000885476607618186,0.872742876502849,0.0645602293107883,0.370359185289531,1.22411213444758e-18,NA,25,25,25,0.967121619659975
"ENSG00000259577.1","CERNA1",-0.160172340786411,-0.00312378618483969,0.872745316923186,0.0191956574696781,0.198765906131379,7.92742506496317e-10,NA,23,23,23,0.967121619659975
"ENSG00000102699.5","PARP4",0.159637938666208,0.005025511918099,0.873166291480771,0.00338461234800709,0.023929021106232,0.0492127419677232,NA,35,35,35,0.967121619659975
"ENSG00000156113.22","KCNMA1",0.159632882522996,0.00403309404041161,0.873170274622538,0.00231547068752591,0.0339730956424556,0.0189922708782066,NA,22,22,22,0.967121619659975
"ENSG00000122729.18","ACO1",0.159298682788983,0.00280523076612654,0.873433558490291,0.0178439328055537,0.161342429961505,1.49640388972725e-08,NA,19,19,19,0.967121619659975
"ENSG00000187391.19","MAGI2",0.159021397670022,0.00173398124186511,0.873652015440775,0.00935375288415564,0.146120839089665,3.54416328419563e-07,NA,11,11,11,0.967121619659975
"ENSG00000147573.16","TRIM55",-0.158653062976989,-0.00661094049653553,0.873942219992684,0.0079115663368758,0.079879108677063,0.000230885120741995,NA,7,7,7,0.967121619659975
"ENSG00000167395.10","ZNF646",-0.158624292828133,-0.00349111994377812,0.873964888211329,0.0136090292997677,0.0508614172623682,0.003422328045401,NA,35,35,35,0.967121619659975
"ENSG00000256806.5","C17orf100",0.158397794501246,0.00120756923414176,0.874143351573797,0.0205066819885314,0.185227514939647,1.72211464174341e-09,NA,29,30,30,0.967121619659975
"ENSG00000157833.12","GAREM2",-0.158051728153106,-0.0092324369538191,0.874416037756274,0.00117574105435653,0.0306712436500236,0.027535222928437,NA,10,10,10,0.967121619659975
"ENSG00000225506.2","CYP4A22-AS1",0.15770816621605,0.000869217068769565,0.874686765318766,0.0415806897419173,0.107566804941302,2.00249972175783e-05,NA,48,49,49,0.967121619659975
"ENSG00000144028.14","SNRNP200",0.157079488933803,2.84652644195713e-05,0.875182202359232,0.0141650036269062,0.118550659853041,6.37782006615054e-06,NA,16,19,19,0.967121619659975
"ENSG00000171435.13","KSR2",0.156621695390011,0.00881837507932987,0.875543003117365,0.00332342768077083,0.080281579727592,0.000293678565454728,NA,41,42,42,0.967121619659975
"ENSG00000271344.1","RP11-274B21.9",-0.156399573426381,-0.000412449895372266,0.875718073393766,0.0365059904151185,0.17174461997166,3.25165274005558e-08,NA,54,55,55,0.967121619659975
